service_id,date,exception_type
12773285,20190625,1
12773285,20190626,1
12773285,20190627,1
12773285,20190628,1
12773285,20190903,1
12773285,20190904,1
12773285,20190905,1
12773285,20190906,1
12773285,20190910,1
12773285,20190911,1
12773285,20190912,1
12773285,20190913,1
12773285,20190917,1
12773285,20190918,1
12773285,20190919,1
12773285,20190920,1
12773285,20190924,1
12773285,20190925,1
12773285,20190926,1
12773285,20190927,1
12773285,20191022,1
12773285,20191023,1
12773285,20191024,1
12773285,20191025,1
12773285,20191029,1
12773285,20191030,1
12773285,20191031,1
12773286,20190609,1
12773286,20190616,1
12773286,20190623,1
12773286,20190630,1
12773286,20190901,1
12773286,20190908,1
12773286,20190915,1
12773286,20190922,1
12773286,20190929,1
12773286,20191006,1
12773286,20191013,1
12773286,20191020,1
12773286,20191027,1
12773286,20191103,1
12773286,20191110,1
12773286,20191117,1
12773286,20191124,1
12773286,20191201,1
12773289,20191005,1
12773289,20191012,1
12773289,20191019,1
12773289,20191109,1
12773289,20191116,1
12773289,20191123,1
12773289,20191130,1
12773280,20190708,1
12773280,20190722,1
12773280,20190729,1
12773280,20190805,1
12773280,20190812,1
12773280,20190816,1
12773280,20190819,1
12773280,20190826,1
12773284,20190702,1
12773284,20190703,1
12773284,20190704,1
12773284,20190705,1
12773284,20190709,1
12773284,20190710,1
12773284,20190711,1
12773284,20190712,1
12773284,20190820,1
12773284,20190821,1
12773284,20190822,1
12773284,20190823,1
12773284,20190827,1
12773284,20190828,1
12773284,20190829,1
12773284,20190830,1
12773283,20190716,1
12773283,20190717,1
12773283,20190718,1
12773283,20190719,1
12773283,20190723,1
12773283,20190724,1
12773283,20190725,1
12773283,20190726,1
12773283,20190730,1
12773283,20190731,1
12773283,20190801,1
12773283,20190802,1
12773283,20190806,1
12773283,20190807,1
12773283,20190808,1
12773283,20190809,1
12773283,20190813,1
12773283,20190814,1
12773282,20190622,1
2773278,20190610,1
2773278,20190616,1
2773278,20190623,1
2773278,20190630,1
2773278,20190901,1
2773278,20190908,1
2773278,20190915,1
2773278,20190922,1
2773278,20190929,1
2773278,20191006,1
2773278,20191013,1
2773278,20191020,1
2773278,20191027,1
2773278,20191103,1
2773278,20191111,1
2773278,20191117,1
2773278,20191124,1
2773278,20191201,1
12773281,20191001,1
12773281,20191002,1
12773281,20191003,1
12773281,20191004,1
12773281,20191008,1
12773281,20191009,1
12773281,20191010,1
12773281,20191011,1
12773281,20191015,1
12773281,20191016,1
12773281,20191017,1
12773281,20191018,1
12773281,20191105,1
12773281,20191106,1
12773281,20191107,1
12773281,20191108,1
12773281,20191113,1
12773281,20191114,1
12773281,20191115,1
12773281,20191119,1
12773281,20191120,1
12773281,20191121,1
12773281,20191122,1
12773281,20191126,1
12773281,20191127,1
12773281,20191128,1
12773281,20191129,1
12773281,20191203,1
12773281,20191204,1
